frame_path,mean_brightness,brightness_std,contrast,low_key_ratio,high_key_ratio,saturation_mean,saturation_std,hue_mean,hue_std,edge_density,center_brightness,vertical_symmetry,horizontal_symmetry,texture_contrast,texture_homogeneity,dark_regions_count,bright_regions_count
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_004655.png,69.3547047233612,60.77056645938685,0.8762284637237344,0.6829769955801693,0.09383486873635444,0.0,0.0,0.0,0.0,0.054276053037967946,20.859324245167485,0.7816781156256102,0.7672154127106937,16.93908132827171,0.016680939669536644,6,23
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_004867.png,44.653562490015446,51.686239618455986,1.1574941980108222,0.82957026465733,0.049849566004579585,0.0,0.0,0.0,0.0,0.03301560253474626,19.36723201448426,0.8162128848557368,0.8460349430788877,12.961563174764532,0.01951154416108463,1,7
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_004908.png,45.78716917833751,53.00898295068262,1.1577257075763765,0.8276565578571808,0.055264524202566695,0.0,0.0,0.0,0.0,0.03604092337185154,19.040830182650836,0.8087032448636305,0.8411330867082442,13.442043535537469,0.019068375938925623,1,8
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_004951.png,67.45279634165824,59.42908865805209,0.8810470698491193,0.698686032270089,0.08881263645561531,0.0,0.0,0.0,0.0,0.051430454230789714,21.69284506629745,0.7813148865702093,0.7728680294738908,16.5208734847052,0.017000493934822735,4,19
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_005573.png,94.63432224825603,65.75697692164042,0.6948533607040958,0.5019203631716279,0.1629346610575643,0.0,0.0,0.0,0.0,0.07720392459662388,21.459266334735617,0.742020890043008,0.7171389558006492,24.18013631716566,0.01543162617119401,4,25
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_005672.png,71.9550162415464,68.06198500179119,0.9458963177594695,0.6525107833217956,0.12397824697800734,0.0,0.0,0.0,0.0,0.053457319346078065,5.71358964801108,0.7483679621270736,0.7489477190311664,22.667152738857418,0.014806234157407457,3,24
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_005790.png,56.10674157303371,59.00873879018811,1.0517227882179652,0.7302072794078492,0.07241466531764204,0.0,0.0,0.0,0.0,0.044328105862931996,37.22834016720805,0.769578450689078,0.808945119130777,17.282782566300835,0.0170524549141056,4,19
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_005840.png,47.51053370786517,60.53672774969296,1.2741748597165068,0.7997663613610948,0.06783840992598116,0.0,0.0,0.0,0.0,0.06137840140582566,24.09643418179882,0.8007350983420154,0.7911805166179577,19.93889612751173,0.016841303494218526,1,14
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_005906.png,60.60201887746951,67.91810111818845,1.1207234059881552,0.7182457798604824,0.1082891794025241,0.0,0.0,0.0,0.0,0.11715213802651898,42.368346956706965,0.7660572823836388,0.7999758543387534,29.135051451564863,0.01575663893836463,3,32
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_007956.png,37.64135137653762,39.940250329584494,1.061073759651797,0.8747370733265882,0.02338716119069173,0.0,0.0,0.0,0.0,0.019130411630012247,20.969157702753073,0.884420201330439,0.8736324419538304,8.684245367143085,0.024867230162294158,4,5
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_008077.png,72.31830102774376,55.24594866108409,0.7639276338018106,0.6092676660099047,0.05260863198253368,0.0,0.0,0.0,0.0,0.036144097129772616,3.2428177751744016,0.7772822479010242,0.7828673351229837,12.468292860442832,0.018118935155596847,5,15
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_008669.png,39.30266853932584,40.07081336424062,1.0195443401557263,0.8863790670429735,0.022418659140529314,0.0,0.0,0.0,0.0,0.034896027477501465,8.966501810533039,0.8517028042379421,0.8536401998895303,12.34372741942407,0.025826285322403608,1,8
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_009679.png,51.25212671068747,57.82223938550767,1.1281919987259954,0.7885437190478726,0.07062742957558975,0.0,0.0,0.0,0.0,0.04384884711645987,-0.7613391288141003,0.8483424590881137,0.7569226524413483,13.559934066356853,0.017364292970142827,6,9
